hit_name,qseqid,pident,db,taxon_name
BMBM-0961,1_1111_14364_21891_lib_TACAAG_tag_ATAGCA,99.681,local,Amonardia_perturbata
BMBM-0961,1_2114_7202_23634_lib_TGACAT_tag_AGACGC,99.306,local,Amonardia_perturbata
BMBM-0961,1_2101_3097_10847_lib_TGACAT_tag_AGACGC,98.722,local,Amonardia_perturbata
BMBM-0961,1_2114_7938_19750_lib_ACATCG_tag_AGTCAT,99.042,local,Amonardia_perturbata
BMBM-0961,1_1101_14058_20074_lib_ACATCG_tag_AGTCAT,99.681,local,Amonardia_perturbata
BMBM-0961,1_2104_11015_20482_lib_TGGTCA_tag_ATGTCG,98.403,local,Amonardia_perturbata
BMBM-0961,1_2119_15441_15795_lib_ACATCG_tag_AGTCAT,98.722,local,Amonardia_perturbata
BMBM-0961,1_1107_16566_15149_lib_TACAAG_tag_AGTCAT,98.722,local,Amonardia_perturbata
BMBM-0961,1_2101_16958_19138_lib_ACATCG_tag_AGTCAT,99.681,local,Amonardia_perturbata
BMBM-0961,1_2103_10256_24594_lib_GGAACT_tag_ACAGTC,98.722,local,Amonardia_perturbata
BMBM-0961,1_1116_22964_6618_lib_TTGACT_tag_ATAGCA,98.722,local,Amonardia_perturbata
BMBM-0961,1_1108_16225_17334_lib_TGGTCA_tag_AGACGC,98.722,local,Amonardia_perturbata
BMBM-0963,1_1101_10803_14591_lib_ACATCG_tag_ACGTAT,99.681,local,Amphiascopsis_cinctus
BMBM-0963,1_1106_11774_5225_lib_ATTGGC_tag_ACTAGC,97.125,local,Amphiascopsis_cinctus
BMBM-0963,1_2118_18448_23154_lib_ACATCG_tag_AGTGTA,97.764,local,Amphiascopsis_cinctus
BMBM-0963,1_2112_7616_16625_lib_ACATCG_tag_ATGTCG,98.403,local,Amphiascopsis_cinctus
BMBM-0963,1_1106_8755_22418_lib_ACATCG_tag_ACGTAT,100,local,Amphiascopsis_cinctus
BMBM-0963,1_1104_12886_19736_lib_ACATCG_tag_ATGTCG,97.444,local,Amphiascopsis_cinctus
BMBM-0963,1_1112_13464_14638_lib_ATTGGC_tag_AGTGTA,97.764,local,Amphiascopsis_cinctus
BMBM-0963,1_1101_14440_17036_lib_ACATCG_tag_ATGTCG,97.764,local,Amphiascopsis_cinctus
BMBM-0963,1_2118_19253_3811_lib_CACTGT_tag_ACTAGC,97.444,local,Amphiascopsis_cinctus
BMBM-0963,1_1113_16351_17086_lib_TGGTCA_tag_ATAGCA,99.361,local,Amphiascopsis_cinctus
BMBM-0963,1_1110_21316_4027_lib_TACAAG_tag_AGCTAG,97.444,local,Amphiascopsis_cinctus
BMBM-0963,1_1102_25929_15627_lib_ACATCG_tag_ACGTAT,99.361,local,Amphiascopsis_cinctus
BMBM-0963,1_1114_3928_16375_lib_TGGTCA_tag_ACGTAT,97.444,local,Amphiascopsis_cinctus
BMBM-0963,1_1102_25834_15343_lib_ACATCG_tag_ATGTCG,99.042,local,Amphiascopsis_cinctus
BMBM-0963,1_2105_14916_10156_lib_CACTGT_tag_ACTAGC,99.042,local,Amphiascopsis_cinctus
BMBM-0963,1_1105_10467_1700_lib_CACTGT_tag_ACTAGC,99.042,local,Amphiascopsis_cinctus
BMBM-0963,1_1114_23959_23235_lib_TTGACT_tag_AGCTAG,98.397,local,Amphiascopsis_cinctus
BMBM-0966,1_2107_9132_17844_lib_ACATCG_tag_AGACGC,100,local,Poecilostomatoida_sp._1
BMBM-0966,1_1107_12329_7378_lib_ACATCG_tag_AGACGC,100,local,Poecilostomatoida_sp._1
BMBM-0966,1_1106_4565_12469_lib_ATTGGC_tag_ACAGTC,100,local,Poecilostomatoida_sp._1
BMBM-0966,1_2118_12642_10805_lib_ATTGGC_tag_AGACGC,99.679,local,Poecilostomatoida_sp._1
BMBM-0966,1_1111_18441_8685_lib_ATTGGC_tag_AGCTAG,99.357,local,Poecilostomatoida_sp._1
BMBM-0966,1_1106_22932_11070_lib_CACTGT_tag_ACTAGC,99.035,local,Poecilostomatoida_sp._1
BMBM-0966,1_1107_20166_14655_lib_CACTGT_tag_AGACGC,99.678,local,Poecilostomatoida_sp._1
BMBM-0966,1_2115_5479_13728_lib_CACTGT_tag_ACTAGC,99.678,local,Poecilostomatoida_sp._1
BMBM-0966,1_2108_7416_18035_lib_ATTGGC_tag_ACGTAT,99.681,local,Poecilostomatoida_sp._1
BMBM-0966,1_1111_17771_12041_lib_GGACGG_tag_ATCGAC,99.678,local,Poecilostomatoida_sp._1
BMBM-0966,1_2102_3034_12591_lib_TGGTCA_tag_ATAGCA,99.678,local,Poecilostomatoida_sp._1
BMBM-0966,1_2112_8076_7306_lib_CACTGT_tag_ACTAGC,99.681,local,Poecilostomatoida_sp._1
BMBM-0966,1_1108_16477_19491_lib_TTGACT_tag_AGTGTA,99.656,local,Poecilostomatoida_sp._1
BMBM-0969,1_2102_21579_12143_lib_ACATCG_tag_ACGTAT,100,local,Tisbe_sp._3
BMBM-0969,1_2107_16517_22892_lib_ACATCG_tag_ACGTAT,100,local,Tisbe_sp._3
BMBM-0969,1_1108_16582_6362_lib_ACATCG_tag_ACGTAT,100,local,Tisbe_sp._3
BMBM-0969,1_2115_13647_6154_lib_ACATCG_tag_ATCGAC,99.679,local,Tisbe_sp._3
BMBM-0969,1_1105_7952_11476_lib_ACATCG_tag_ATCGAC,99.679,local,Tisbe_sp._3
BMBM-0969,1_1118_10874_18109_lib_ACATCG_tag_ATGTCG,99.677,local,Tisbe_sp._3
BMBM-0969,1_2119_21610_4898_lib_ATTGGC_tag_AGCTAG,99.357,local,Tisbe_sp._3
BMBM-0969,1_1108_26715_20961_lib_ATTGGC_tag_AGCTAG,99.038,local,Tisbe_sp._3
BMBM-0969,1_1110_8680_2855_lib_ATTGGC_tag_AGTCAT,99.035,local,Tisbe_sp._3
BMBM-0969,1_1108_14741_16098_lib_GGAACT_tag_AGTCAT,99.357,local,Tisbe_sp._3
BMBM-0969,1_2101_13076_22008_lib_ATTGGC_tag_AGTCAT,99.042,local,Tisbe_sp._3
BMBM-0969,1_2119_19117_17290_lib_ATTGGC_tag_ATAGCA,99.357,local,Tisbe_sp._3
BMBM-0969,1_2115_15383_5358_lib_ATTGGC_tag_ATCGAC,99.357,local,Tisbe_sp._3
BMBM-0969,1_1107_24813_12097_lib_ATTGGC_tag_ATCGAC,99.042,local,Tisbe_sp._3
BMBM-0969,1_1104_14035_24745_lib_ATTGGC_tag_ATCGAC,99.357,local,Tisbe_sp._3
BMBM-0969,1_2110_13746_10466_lib_CACTGT_tag_ACGTAT,99.357,local,Tisbe_sp._3
BMBM-0969,1_2119_13909_23038_lib_ATTGGC_tag_AGCTAG,99.357,local,Tisbe_sp._3
BMBM-0969,1_1112_23188_10214_lib_TGGTCA_tag_AGACGC,99.357,local,Tisbe_sp._3
BMBM-0969,1_1105_14680_6692_lib_GATCTG_tag_AGACGC,99.357,local,Tisbe_sp._3
BMBM-0969,1_1101_5597_14920_lib_ACATCG_tag_ATGTCG,99.678,local,Tisbe_sp._3
BMBM-0969,1_1113_18753_11848_lib_GATCTG_tag_ATAGCA,99.357,local,Tisbe_sp._3
BMBM-0969,1_2118_6282_9469_lib_CACTGT_tag_ATAGCA,99.357,local,Tisbe_sp._3
BMBM-0969,1_2108_14816_3560_lib_ACATCG_tag_AGACGC,99.678,local,Tisbe_sp._3
BMBM-0969,1_2114_22417_17318_lib_ACATCG_tag_ATGTCG,99.361,local,Tisbe_sp._3
BMBM-0969,1_2112_10567_22988_lib_GGAACT_tag_AGTGTA,99.361,local,Tisbe_sp._3
BMBM-0969,1_1108_8292_18691_lib_ACATCG_tag_AGTGTA,99.681,local,Tisbe_sp._3
BMBM-0969,1_1103_15863_13864_lib_GGACGG_tag_AGACGC,99.361,local,Tisbe_sp._3
BMBM-0969,1_1107_16896_4856_lib_GGACGG_tag_AGACGC,99.361,local,Tisbe_sp._3
BMBM-0969,1_1112_9664_5176_lib_GGACGG_tag_AGTCAT,99.357,local,Tisbe_sp._3
BMBM-0969,1_2101_23776_5126_lib_CACTGT_tag_ACGTAT,99.679,local,Tisbe_sp._3
BMBM-0969,1_2119_17826_14611_lib_CACTGT_tag_ACTAGC,99.361,local,Tisbe_sp._3
BMBM-0969,1_1105_10128_10703_lib_ATTGGC_tag_AGCTAG,99.357,local,Tisbe_sp._3
BMBM-0969,1_2113_13357_19712_lib_GGACGG_tag_AGACGC,99.357,local,Tisbe_sp._3
BMBM-0969,1_1110_8475_13695_lib_TGACAT_tag_AGACGC,98.071,local,Tisbe_sp._3
BMBM-0969,1_2119_16431_18954_lib_GGAACT_tag_AGTCAT,99.357,local,Tisbe_sp._3
BMBM-0969,1_1108_21511_18817_lib_CACTGT_tag_ATAGCA,99.357,local,Tisbe_sp._3
BMBM-0969,1_2116_14839_21304_lib_GGACGG_tag_AGACGC,99.357,local,Tisbe_sp._3
BMBM-0969,1_1107_20580_11073_lib_TTGACT_tag_AGCTAG,99.678,local,Tisbe_sp._3
BMBM-0969,1_2111_15938_18814_lib_ACATCG_tag_AGTGTA,99.679,local,Tisbe_sp._3
BMBM-0969,1_2114_2339_9750_lib_ACATCG_tag_AGACGC,99.679,local,Tisbe_sp._3
BMBM-0970,1_2111_18215_22153_lib_ACATCG_tag_ACAGTC,97.444,local,Euryte_sp._1
BMBM-0970,1_1115_24875_5015_lib_ACATCG_tag_ACAGTC,99.681,local,Euryte_sp._1
BMBM-0970,1_1101_12165_24579_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1101_13686_14491_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1101_18226_20591_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1104_21739_14942_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1108_24804_22522_lib_ACATCG_tag_AGTGTA,97.115,local,Euryte_sp._1
BMBM-0970,1_2112_3108_16111_lib_ACATCG_tag_ACTAGC,98.403,local,Euryte_sp._1
BMBM-0970,1_1110_22060_13937_lib_ACATCG_tag_ACGTAT,98.083,local,Euryte_sp._1
BMBM-0970,1_1102_18096_11699_lib_ACATCG_tag_ACGTAT,98.722,local,Euryte_sp._1
BMBM-0970,1_1101_19749_10632_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1110_13959_3498_lib_ACATCG_tag_AGTGTA,98.403,local,Euryte_sp._1
BMBM-0970,1_1108_13747_11044_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1111_5315_7686_lib_ACATCG_tag_ATGTCG,99.035,local,Euryte_sp._1
BMBM-0970,1_1113_5505_15256_lib_TGGTCA_tag_AGTCAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1101_10106_5805_lib_ACATCG_tag_ACGTAT,97.764,local,Euryte_sp._1
BMBM-0970,1_1102_22915_23007_lib_ACATCG_tag_ACGTAT,99.042,local,Euryte_sp._1
BMBM-0970,1_1101_22735_9149_lib_ACATCG_tag_ATGTCG,98.083,local,Euryte_sp._1
BMBM-0970,1_1101_10218_13960_lib_ACATCG_tag_ATGTCG,98.403,local,Euryte_sp._1
BMBM-0970,1_1102_26539_21045_lib_ACATCG_tag_ATGTCG,97.764,local,Euryte_sp._1
BMBM-0970,1_2106_8884_13996_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1101_10239_20928_lib_ACATCG_tag_ATGTCG,97.106,local,Euryte_sp._1
BMBM-0970,1_1108_22610_12096_lib_ACATCG_tag_AGTGTA,98.403,local,Euryte_sp._1
BMBM-0970,1_2107_9248_14796_lib_ACATCG_tag_AGTGTA,97.125,local,Euryte_sp._1
BMBM-0970,1_1101_14911_11303_lib_ACATCG_tag_ACGTAT,98.722,local,Euryte_sp._1
BMBM-0970,1_2119_10093_6187_lib_ACATCG_tag_ACGTAT,97.764,local,Euryte_sp._1
BMBM-0970,1_1101_7699_6015_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1106_27008_11015_lib_ACATCG_tag_ATGTCG,98.722,local,Euryte_sp._1
BMBM-0970,1_1118_10376_6462_lib_ACATCG_tag_ACGTAT,99.361,local,Euryte_sp._1
BMBM-0970,1_1105_19423_9705_lib_ACATCG_tag_ACGTAT,98.083,local,Euryte_sp._1
BMBM-0970,1_1101_12727_14501_lib_ACATCG_tag_AGTGTA,97.444,local,Euryte_sp._1
BMBM-0970,1_1111_18425_1519_lib_ACATCG_tag_ACGTAT,97.444,local,Euryte_sp._1
BMBM-0970,1_1111_13637_20170_lib_ACATCG_tag_ATGTCG,99.361,local,Euryte_sp._1
BMBM-0970,1_1105_10480_14160_lib_ACATCG_tag_ACGTAT,97.125,local,Euryte_sp._1
BMBM-0970,1_1111_7768_19308_lib_ACATCG_tag_ACGTAT,99.361,local,Euryte_sp._1
BMBM-0970,1_1102_13277_20404_lib_ACATCG_tag_ACGTAT,99.361,local,Euryte_sp._1
BMBM-0970,1_1106_25035_16945_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1109_12118_2317_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1119_11571_18225_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1101_17207_23207_lib_ACATCG_tag_ATGTCG,98.403,local,Euryte_sp._1
BMBM-0970,1_1114_26583_9314_lib_TGGTCA_tag_AGTGTA,98.403,local,Euryte_sp._1
BMBM-0970,1_1118_26041_15512_lib_ACATCG_tag_ACGTAT,98.722,local,Euryte_sp._1
BMBM-0970,1_1102_5954_5087_lib_ACATCG_tag_ACGTAT,98.403,local,Euryte_sp._1
BMBM-0970,1_1108_18063_9516_lib_ACATCG_tag_ATGTCG,97.125,local,Euryte_sp._1
BMBM-0971,1_1112_18533_18717_lib_ACATCG_tag_ACGTAT,100,local,Tisbe_sp._1
BMBM-0971,1_1117_12607_2465_lib_ACATCG_tag_AGTGTA,98.722,local,Tisbe_sp._1
BMBM-0971,1_1111_21429_16922_lib_ACATCG_tag_ATGTCG,99.361,local,Tisbe_sp._1
BMBM-0971,1_1107_8430_7469_lib_ACATCG_tag_AGTGTA,99.681,local,Tisbe_sp._1
BMBM-0971,1_1102_17004_4178_lib_CACTGT_tag_ATAGCA,99.361,local,Tisbe_sp._1
BMBM-0971,1_2108_8612_8849_lib_ACATCG_tag_ATGTCG,99.681,local,Tisbe_sp._1
BMBM-0971,1_1113_6972_11451_lib_TTGACT_tag_AGACGC,99.681,local,Tisbe_sp._1
BMBM-0974,1_1108_15988_11990_lib_ACATCG_tag_AGACGC,98.722,local,Diarthrodes_sp._1
BMBM-0974,1_1116_26288_18947_lib_ACATCG_tag_AGACGC,97.444,local,Diarthrodes_sp._1
BMBM-0974,1_1105_10821_8074_lib_CACTGT_tag_AGACGC,97.764,local,Diarthrodes_sp._1
BMBM-0974,1_1101_8380_4222_lib_ACATCG_tag_AGTCAT,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_1110_14604_8323_lib_ACATCG_tag_AGTCAT,100,local,Diarthrodes_sp._1
BMBM-0974,1_2119_8932_11979_lib_ACATCG_tag_AGTCAT,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_1101_5627_8827_lib_ACATCG_tag_AGTCAT,98.392,local,Diarthrodes_sp._1
BMBM-0974,1_1103_17763_8725_lib_ATTGGC_tag_ACAGTC,99.681,local,Diarthrodes_sp._1
BMBM-0974,1_2119_7631_15252_lib_ATTGGC_tag_ACGTAT,99.681,local,Diarthrodes_sp._1
BMBM-0974,1_1110_18158_9796_lib_ATTGGC_tag_AGACGC,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_2103_25979_6663_lib_ATTGGC_tag_AGCTAG,98.99,local,Diarthrodes_sp._1
BMBM-0974,1_1114_14177_6983_lib_ATTGGC_tag_AGCTAG,97.444,local,Diarthrodes_sp._1
BMBM-0974,1_1102_7329_10290_lib_ATTGGC_tag_AGCTAG,97.444,local,Diarthrodes_sp._1
BMBM-0974,1_2106_6989_18548_lib_ATTGGC_tag_AGTGTA,97.444,local,Diarthrodes_sp._1
BMBM-0974,1_1114_29578_14299_lib_ATTGGC_tag_AGCTAG,99.361,local,Diarthrodes_sp._1
BMBM-0974,1_1116_17952_6735_lib_ATTGGC_tag_ATGTCG,98.071,local,Diarthrodes_sp._1
BMBM-0974,1_2108_15649_12698_lib_CACTGT_tag_ACTAGC,98.071,local,Diarthrodes_sp._1
BMBM-0974,1_2106_15723_9663_lib_CACTGT_tag_ACTAGC,99.361,local,Diarthrodes_sp._1
BMBM-0974,1_1108_25341_7187_lib_CACTGT_tag_AGACGC,97.444,local,Diarthrodes_sp._1
BMBM-0974,1_1118_23378_18210_lib_CACTGT_tag_AGCTAG,98.366,local,Diarthrodes_sp._1
BMBM-0974,1_1119_15628_3489_lib_CACTGT_tag_AGTCAT,98.071,local,Diarthrodes_sp._1
BMBM-0974,1_2101_18101_14658_lib_CACTGT_tag_AGACGC,97.764,local,Diarthrodes_sp._1
BMBM-0974,1_1115_10517_3935_lib_ATTGGC_tag_ACGTAT,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_2116_19376_19712_lib_ACATCG_tag_AGTCAT,98.722,local,Diarthrodes_sp._1
BMBM-0974,1_2119_11676_8111_lib_ATTGGC_tag_ACTAGC,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_2104_23777_18005_lib_ATTGGC_tag_ACAGTC,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_1112_19278_16532_lib_ACATCG_tag_AGTCAT,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_1116_13400_11141_lib_ATTGGC_tag_AGCTAG,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_1102_26057_13861_lib_ACATCG_tag_AGTCAT,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_1102_5997_9305_lib_ATTGGC_tag_AGACGC,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_2118_22328_2912_lib_ATTGGC_tag_ACTAGC,97.764,local,Diarthrodes_sp._1
BMBM-0974,1_1105_4525_16403_lib_ATTGGC_tag_AGTGTA,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_2109_17572_8745_lib_GGAACT_tag_AGTCAT,97.764,local,Diarthrodes_sp._1
BMBM-0974,1_1113_8123_14885_lib_CACTGT_tag_AGACGC,98.722,local,Diarthrodes_sp._1
BMBM-0974,1_1119_26566_20881_lib_CACTGT_tag_ACTAGC,98.718,local,Diarthrodes_sp._1
BMBM-0974,1_1113_19831_20426_lib_CACTGT_tag_AGACGC,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_1104_19853_4156_lib_GGAACT_tag_AGACGC,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_1102_19989_22702_lib_TACAAG_tag_AGACGC,99.681,local,Diarthrodes_sp._1
BMBM-0974,1_2108_13694_15109_lib_TACAAG_tag_AGACGC,98.366,local,Diarthrodes_sp._1
BMBM-0974,1_1111_3287_18998_lib_TACAAG_tag_AGACGC,97.764,local,Diarthrodes_sp._1
BMBM-0974,1_2112_16222_11085_lib_CACTGT_tag_AGACGC,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_2105_12837_7378_lib_ATTGGC_tag_AGACGC,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_2109_4312_15712_lib_TGACAT_tag_AGACGC,97.444,local,Diarthrodes_sp._1
BMBM-0974,1_2103_29164_13067_lib_TGACAT_tag_ATAGCA,98.403,local,Diarthrodes_sp._1
BMBM-0974,1_2113_22148_6029_lib_TGGTCA_tag_ACAGTC,97.756,local,Diarthrodes_sp._1
BMBM-0974,1_2117_12585_8403_lib_CACTGT_tag_AGTCAT,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_2108_25315_18124_lib_TGGTCA_tag_AGCTAG,97.444,local,Diarthrodes_sp._1
BMBM-0974,1_1112_18812_11065_lib_TGGTCA_tag_AGTGTA,99.361,local,Diarthrodes_sp._1
BMBM-0974,1_2102_24417_13450_lib_TACAAG_tag_AGTCAT,99.361,local,Diarthrodes_sp._1
BMBM-0974,1_1106_18477_24148_lib_TTGACT_tag_AGTCAT,98.722,local,Diarthrodes_sp._1
BMBM-0974,1_1109_20755_20278_lib_CACTGT_tag_ACTAGC,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_1101_12173_19839_lib_ATTGGC_tag_AGACGC,97.764,local,Diarthrodes_sp._1
BMBM-0974,1_1104_25126_19931_lib_ATTGGC_tag_ACAGTC,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_2119_26918_11321_lib_ATTGGC_tag_AGACGC,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_2103_21381_17470_lib_TTGACT_tag_AGTCAT,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_1112_6339_16587_lib_ATTGGC_tag_AGCTAG,98.714,local,Diarthrodes_sp._1
BMBM-0974,1_1109_11608_10186_lib_TACAAG_tag_AGTCAT,98.083,local,Diarthrodes_sp._1
BMBM-0974,1_1115_27611_6916_lib_ATTGGC_tag_AGACGC,98.718,local,Diarthrodes_sp._1
BMBM-0975;BMBM-1020,1_1101_15262_9019_lib_ACATCG_tag_AGTCAT,99.681,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1101_17462_16945_lib_ACATCG_tag_AGTGTA,99.042,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1101_23847_12522_lib_GATCTG_tag_ATAGCA,97.125,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1103_16577_2107_lib_ACATCG_tag_AGTCAT,99.361,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1103_7540_11465_lib_ATTGGC_tag_ATCGAC,99.042,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1103_8167_19629_lib_GATCTG_tag_AGACGC,98.722,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1114_28316_18881_lib_ACATCG_tag_AGTCAT,98.722,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1101_10139_8364_lib_GATCTG_tag_ATGTCG,97.764,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_2113_22136_13223_lib_GATCTG_tag_ATGTCG,97.756,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1108_8254_24026_lib_GGAACT_tag_ACGTAT,99.361,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1119_11932_23604_lib_ACATCG_tag_AGTGTA,99.361,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_2111_11509_21272_lib_GATCTG_tag_AGCTAG,99.679,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_2118_8206_3370_lib_GGAACT_tag_ATAGCA,98.722,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1104_9633_6312_lib_TGGTCA_tag_AGTGTA,99.361,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1101_11566_10594_lib_GGACGG_tag_ACGTAT,99.361,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1106_21254_16135_lib_GGACGG_tag_ACGTAT,98.083,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1111_16918_10017_lib_GGACGG_tag_ACGTAT,97.764,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1110_13563_18289_lib_GATCTG_tag_AGACGC,99.681,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_2118_21960_21888_lib_GGAACT_tag_AGTCAT,98.722,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_2116_18200_16362_lib_GATCTG_tag_AGACGC,98.722,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_2106_9441_19408_lib_TGACAT_tag_AGTCAT,99.042,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1104_23096_2944_lib_TGACAT_tag_AGTCAT,98.722,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1118_3665_13178_lib_TGACAT_tag_ATGTCG,98.722,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1102_14567_2238_lib_TGACAT_tag_ATGTCG,98.403,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_2107_11703_8297_lib_TGACAT_tag_ATGTCG,97.125,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1113_16439_21996_lib_TGACAT_tag_ATGTCG,97.444,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1106_20780_11794_lib_TGACAT_tag_ATGTCG,98.722,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1101_12403_10436_lib_TGACAT_tag_AGTCAT,98.403,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_1112_16060_22116_lib_TGACAT_tag_AGTCAT,99.361,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0975;BMBM-1020,1_2109_20541_10395_lib_TTGACT_tag_ATGTCG,99.042,local,Diosaccus_spinatus;Diosaccus_spinatus
BMBM-0977,1_1104_12804_9350_lib_ACATCG_tag_ACAGTC,100,local,Amonardia_normani
BMBM-0977,1_1108_24348_2825_lib_ACATCG_tag_ACGTAT,98.722,local,Amonardia_normani
BMBM-0977,1_1102_25076_16805_lib_ACATCG_tag_ACGTAT,98.722,local,Amonardia_normani
BMBM-0977,1_2119_9476_19128_lib_ACATCG_tag_ACGTAT,99.038,local,Amonardia_normani
BMBM-0977,1_2115_8458_23641_lib_ACATCG_tag_ACGTAT,98.722,local,Amonardia_normani
BMBM-0977,1_1105_12554_11601_lib_ACATCG_tag_ACGTAT,98.722,local,Amonardia_normani
BMBM-0977,1_1112_23098_6685_lib_ACATCG_tag_ACAGTC,99.361,local,Amonardia_normani
BMBM-0977,1_1101_24528_21205_lib_ACATCG_tag_AGTGTA,98.722,local,Amonardia_normani
BMBM-0977,1_2101_13131_1410_lib_ACATCG_tag_ATGTCG,98.722,local,Amonardia_normani
BMBM-0977,1_1102_18549_9431_lib_ATTGGC_tag_AGTCAT,98.722,local,Amonardia_normani
BMBM-0977,1_1116_4760_9757_lib_ATTGGC_tag_AGCTAG,98.722,local,Amonardia_normani
BMBM-0977,1_2104_26028_11664_lib_ATTGGC_tag_AGCTAG,98.722,local,Amonardia_normani
BMBM-0977,1_2104_12453_4684_lib_ATTGGC_tag_AGCTAG,98.722,local,Amonardia_normani
BMBM-0977,1_2119_8804_10897_lib_ACATCG_tag_ACGTAT,98.722,local,Amonardia_normani
BMBM-0977,1_2111_22613_17578_lib_TGGTCA_tag_AGTCAT,98.722,local,Amonardia_normani
BMBM-0977,1_1111_27844_16670_lib_CACTGT_tag_AGACGC,98.722,local,Amonardia_normani
BMBM-0977,1_2119_8352_23981_lib_CACTGT_tag_AGACGC,98.722,local,Amonardia_normani
BMBM-0977,1_1105_20732_4132_lib_CACTGT_tag_AGACGC,98.722,local,Amonardia_normani
BMBM-0977,1_1105_15313_14052_lib_CACTGT_tag_ATGTCG,99.361,local,Amonardia_normani
